split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,knn_weighted_sqrt,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,knn_weighted_sqrt,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,knn_weighted_sqrt,0.513973786713309,0.028969991222376618,0.5466514584117519,0.5466514584117519
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,knn_weighted_sqrt,0.761671083425967,0.04179222044158622,0.761671083425967,0.761671083425967
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,knn_weighted_sqrt,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,knn_weighted_sqrt,0.5334514129656102,0.1776153011003147,0.5334514129656102,0.5334514129656102
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,knn_weighted_sqrt,0.9588578809324698,0.0,0.9588578809324698,0.9588578809324698
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,knn_weighted_sqrt,0.7151682780948462,0.0,0.7151682780948462,0.7151682780948462
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,knn_weighted_sqrt,0.8,0.0,0.8,0.8
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,knn_weighted_sqrt,0.8201054702266846,0.11837881782357035,0.8201054702266846,0.8201054702266846
lopo__seed-42__fold-0,lopo,42,0,knn_weighted_sqrt,0.72,0.04,0.72,0.72
lopo__seed-42__fold-1,lopo,42,1,knn_weighted_sqrt,0.64,0.0,0.64,0.64
lopo__seed-42__fold-2,lopo,42,2,knn_weighted_sqrt,0.48001610687501606,0.03873854568237685,0.5583938803587243,0.5583938803587243
lopo__seed-42__fold-3,lopo,42,3,knn_weighted_sqrt,0.5881191708819546,0.13706141109627157,0.5902390895349813,0.5902390895349813
lopo__seed-42__fold-4,lopo,42,4,knn_weighted_sqrt,0.5709672454026292,0.0808053074732992,0.5709672454026292,0.5709672454026292
