configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,split_id,protocol,seed,fold,model_id
8,0,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}",0.7802555900947576,0.9029049055775399,0.19757137193561225,0.4172156506282602,0.792803970223325,0.738703428391224,0.7052980132450332,0.7721088435374149,0.9050991501416431,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
8,1,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}",0.7876823672628523,0.9009196173466326,0.19409697519311023,0.40295750916252604,0.7938461538461539,0.7292349470924244,0.712707182320442,0.7457627118644068,0.8958333333333334,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
8,2,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}",0.7885494896525892,0.9088640441619061,0.19811560258356237,0.38911869285336864,0.7719519898926089,0.7240097387395823,0.6751381215469613,0.7728813559322034,0.9011799410029498,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
8,mean,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}",0.7854958156700663,0.9042295223620261,0.19659464990409492,0.40309728421471824,0.7862007046540292,0.7306493714077437,0.6977144390374788,0.7635843037780085,0.9007041414926421,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
9,0,"{""leaf_size"": 60, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""uniform""}",0.7943490862128516,0.9130155590632489,0.20270000000000002,0.3847799335170746,0.7866831072749692,0.7194440690183359,0.7041942604856513,0.7346938775510204,0.8910614525139665,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
9,1,"{""leaf_size"": 60, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""uniform""}",0.8137859350126415,0.9207670103227727,0.18580000000000002,0.4808313742409286,0.8177339901477833,0.7736304897462309,0.7337016574585635,0.8135593220338984,0.9235048678720446,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
9,2,"{""leaf_size"": 60, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""uniform""}",0.8007435153104223,0.9167718018534285,0.20783333333333337,0.4489390005264345,0.7804878048780488,0.7596404157692668,0.6718232044198895,0.847457627118644,0.9310872894333844,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
9,mean,"{""leaf_size"": 60, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""uniform""}",0.8029595121786386,0.9168514570798166,0.1987777777777778,0.43818343609481253,0.7949683007669336,0.7509049915112779,0.7032397074547014,0.7985702755678542,0.9152178699397986,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
10,0,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.7888547251130033,0.917617683904611,0.19869259259259262,0.39330428690276886,0.7532467532467533,0.7282515655268731,0.6401766004415012,0.8163265306122449,0.9148264984227129,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
10,1,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.7979548646877048,0.9226926557496528,0.19595925925925925,0.4148415891716753,0.7763659466327827,0.739263976027718,0.6751381215469613,0.8033898305084746,0.9133034379671151,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
