split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
lopo__seed-42__fold-19,lopo,42,19,mlp_physics,0.6485810875892639,1.7616230739772587e-13,0.7095836997032166,0.7095836997032166
lopo__seed-42__fold-20,lopo,42,20,mlp_physics,0.49574798345565796,8.538643214706099e-07,0.505308210849762,0.505308210849762
lopo__seed-42__fold-21,lopo,42,21,mlp_physics,0.7864854335784912,0.0,0.7864854335784912,0.7864854335784912
lopo__seed-42__fold-22,lopo,42,22,mlp_physics,0.39293819665908813,0.0,0.39293819665908813,0.39293819665908813
lopo__seed-42__fold-23,lopo,42,23,mlp_physics,0.9641473889350891,0.0,0.9641473889350891,0.9641473889350891
lopo__seed-42__fold-24,lopo,42,24,mlp_physics,0.694709062576294,0.0,0.694709062576294,0.694709062576294
lopo__seed-42__fold-25,lopo,42,25,mlp_physics,0.7068656086921692,0.0,0.7068656086921692,0.7068656086921692
lopo__seed-42__fold-26,lopo,42,26,mlp_physics,0.9839057326316833,0.0,0.9839057326316833,0.9839057326316833
lopo__seed-42__fold-27,lopo,42,27,mlp_physics,0.6717470288276672,0.0,0.6717470288276672,0.6717470288276672
lopo__seed-42__fold-28,lopo,42,28,mlp_physics,0.5446169972419739,0.0,0.9474430680274963,0.9474430680274963
lopo__seed-42__fold-29,lopo,42,29,mlp_physics,0.6587689518928528,3.434771826960059e-07,0.6587689518928528,0.6587689518928528
lopo__seed-42__fold-30,lopo,42,30,mlp_physics,0.7091411352157593,5.411226577933803e-09,0.7091411352157593,0.7091411352157593
lopo__seed-42__fold-31,lopo,42,31,mlp_physics,0.5131397247314453,3.9047601603670046e-05,0.5271092653274536,0.5271092653274536
lopo__seed-42__fold-32,lopo,42,32,mlp_physics,0.5205901265144348,0.0008330822456628084,0.9960561990737915,0.9960561990737915
lopo__seed-42__fold-33,lopo,42,33,mlp_physics,0.6705845594406128,0.0,0.8099080324172974,0.8099080324172974
lopo__seed-42__fold-34,lopo,42,34,mlp_physics,0.5502481460571289,3.412468174701644e-08,0.7115434408187866,0.7115434408187866
lopo__seed-42__fold-35,lopo,42,35,mlp_physics,0.6028282642364502,8.480687938572373e-06,0.6028282642364502,0.6028282642364502
lopo__seed-42__fold-36,lopo,42,36,mlp_physics,0.667982280254364,5.178930617688593e-10,0.667982280254364,0.667982280254364
lopo__seed-42__fold-37,lopo,42,37,mlp_physics,0.7119743824005127,0.0,0.7119743824005127,0.7119743824005127
lopo__seed-42__fold-38,lopo,42,38,mlp_physics,0.644780158996582,0.0,0.750434935092926,0.750434935092926
lopo__seed-42__fold-39,lopo,42,39,mlp_physics,0.3990135192871094,1.1529738941362666e-07,0.6562073230743408,0.6562073230743408
lopo__seed-42__fold-40,lopo,42,40,mlp_physics,0.7749524712562561,9.001679401876572e-10,0.7749524712562561,0.7749524712562561
lopo__seed-42__fold-41,lopo,42,41,mlp_physics,0.8101401925086975,0.0,0.8101401925086975,0.8101401925086975
lopo__seed-42__fold-42,lopo,42,42,mlp_physics,0.5459061861038208,2.5009903481532092e-08,0.5459061861038208,0.5459061861038208
lopo__seed-42__fold-43,lopo,42,43,mlp_physics,0.40179136395454407,0.0,0.6733822226524353,0.6733822226524353
lopo__seed-42__fold-44,lopo,42,44,mlp_physics,0.607856035232544,1.3678550203621853e-05,0.607856035232544,0.607856035232544
lopo__seed-42__fold-45,lopo,42,45,mlp_physics,0.4488627314567566,2.5606169629099895e-08,0.6619424819946289,0.6619424819946289
lopo__seed-42__fold-46,lopo,42,46,mlp_physics,0.7287396788597107,0.0,0.7397327423095703,0.7397327423095703
lopo__seed-42__fold-47,lopo,42,47,mlp_physics,0.9259981513023376,0.0,0.9259981513023376,0.9259981513023376
lopo__seed-42__fold-48,lopo,42,48,mlp_physics,0.819817841053009,0.0,0.862033486366272,0.862033486366272
lopo__seed-42__fold-49,lopo,42,49,mlp_physics,0.9973468780517578,0.0,0.7858690023422241,0.7858690023422241
lopo__seed-42__fold-50,lopo,42,50,mlp_physics,0.8348439335823059,0.0,0.8348439335823059,0.8348439335823059
lopo__seed-42__fold-51,lopo,42,51,mlp_physics,0.582425057888031,0.0014095790684223175,0.6089266538619995,0.6089266538619995
