configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,candidate_id,model_id,model_family,protocol,split_id
7,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.809100304408283,0.9247266473150179,0.15552973747253418,0.347539216038144,0.8482871125611745,0.666270810627983,0.8647450110864745,0.46779661016949153,0.8324439701173959,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
7,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.8389821560553268,0.9450030743749557,0.1481485366821289,0.42103964629348034,0.8607594936708861,0.7072906768028719,0.8669623059866962,0.5476190476190477,0.8546448087431694,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
7,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.8341063698206556,0.9370557068154983,0.14448213577270508,0.4228666678854669,0.8679653679653679,0.6996696683107833,0.8891352549889135,0.5102040816326531,0.8477801268498943,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
7,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.8273962767614217,0.9355951428351572,0.1493868033091227,0.39714851007236374,0.8590039913991429,0.6910770519138794,0.8736141906873615,0.5085399131403974,0.8449563019034866,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
8,0,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8003720545680033,0.9156100145072784,0.17699037492275238,0.3875960083953958,0.8443449048152296,0.6976211056409485,0.835920177383592,0.559322033898305,0.8529411764705882,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
8,1,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.830678612908578,0.932020312781422,0.1781303435564041,0.3974853712546319,0.8685470995210218,0.678518635835709,0.9046563192904656,0.4523809523809524,0.8352098259979529,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
8,2,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8309538893162587,0.9364599500950195,0.1892818659543991,0.3565246470777798,0.8404669260700389,0.67927281777456,0.8381374722838137,0.5204081632653061,0.842809364548495,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
8,mean,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8206681855976132,0.9280300924612398,0.18146752814451853,0.38053534224260255,0.8511196434687635,0.6851375197504058,0.8595713229859573,0.5107037165148546,0.8436534556723454,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
9,0,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.7962287196061484,0.9123531268090744,0.17612749338150024,0.3518030169632653,0.8551502145922747,0.662134991920027,0.8835920177383592,0.4406779661016949,0.8284823284823285,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
9,1,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.8447497624326892,0.9437518700182876,0.1564607322216034,0.4353017977036624,0.8689505165851006,0.7082107787682701,0.885809312638581,0.5306122448979592,0.8527214514407684,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
